from,to,proximity
2923,3002,0.421052631578947
2208,3209,0.421052631578947
0401,3306,0.421052631578947
2914,3403,0.421052631578947
0203,3502,0.421052631578947
2923,3505,0.421052631578947
2940,3505,0.421052631578947
3403,3505,0.421052631578947
3504,3505,0.421052631578947
2803,3601,0.421052631578947
2901,3701,0.421052631578947
2923,3806,0.421052631578947
3001,3806,0.421052631578947
3504,3806,0.421052631578947
3505,3910,0.421052631578947
2923,3913,0.421052631578947
2940,3913,0.421052631578947
3502,3913,0.421052631578947
2914,3914,0.421052631578947
2923,3914,0.421052631578947
2914,3919,0.421052631578947
0404,3921,0.421052631578947
0406,3921,0.421052631578947
0602,3921,0.421052631578947
2811,3921,0.421052631578947
3004,3921,0.421052631578947
0706,3925,0.421052631578947
3916,3925,0.421052631578947
0401,3926,0.421052631578947
3921,3926,0.421052631578947
0103,4003,0.421052631578947
2706,4006,0.421052631578947
2941,4006,0.421052631578947
3704,4006,0.421052631578947
3819,4006,0.421052631578947
3908,4006,0.421052631578947
0401,4008,0.421052631578947
3921,4009,0.421052631578947
3925,4009,0.421052631578947
3925,4016,0.421052631578947
0710,4102,0.421052631578947
3921,4413,0.421052631578947
3925,4413,0.421052631578947
0203,4416,0.421052631578947
3925,4417,0.421052631578947
3213,4419,0.421052631578947
4003,4419,0.421052631578947
2403,4808,0.421052631578947
3004,4808,0.421052631578947
3212,4808,0.421052631578947
3606,4808,0.421052631578947
3926,4808,0.421052631578947
4008,4808,0.421052631578947
3806,4810,0.421052631578947
3505,4812,0.421052631578947
2523,4819,0.421052631578947
3921,4823,0.421052631578947
3925,4902,0.421052631578947
4808,4902,0.421052631578947
4903,4908,0.421052631578947
2832,5006,0.421052631578947
4908,5111,0.421052631578947
5210,5211,0.421052631578947
5211,5309,0.421052631578947
2941,5510,0.421052631578947
4419,5510,0.421052631578947
5106,5510,0.421052631578947
5107,5510,0.421052631578947
5211,5510,0.421052631578947
4003,5513,0.421052631578947
5513,5514,0.421052631578947
5211,5516,0.421052631578947
5510,5516,0.421052631578947
5514,5516,0.421052631578947
2706,5606,0.421052631578947
4006,5606,0.421052631578947
5510,5606,0.421052631578947
5510,5801,0.421052631578947
2832,5804,0.421052631578947
5211,5804,0.421052631578947
4419,5902,0.421052631578947
2914,5906,0.421052631578947
0203,5909,0.421052631578947
2923,5909,0.421052631578947
3921,5911,0.421052631578947
3921,6112,0.421052631578947
4601,6112,0.421052631578947
5209,6112,0.421052631578947
0703,6114,0.421052631578947
0711,6114,0.421052631578947
2828,6114,0.421052631578947
4601,6114,0.421052631578947
5401,6114,0.421052631578947
5608,6114,0.421052631578947
6114,6202,0.421052631578947
3925,6306,0.421052631578947
6112,6306,0.421052631578947
6114,6306,0.421052631578947
6112,6402,0.421052631578947
4808,6403,0.421052631578947
6112,6505,0.421052631578947
6112,6801,0.421052631578947
0401,6806,0.421052631578947
0401,6809,0.421052631578947
0808,6809,0.421052631578947
2520,6809,0.421052631578947
3214,6809,0.421052631578947
4411,6809,0.421052631578947
4823,6809,0.421052631578947
1206,6902,0.421052631578947
4006,6902,0.421052631578947
3810,6903,0.421052631578947
3914,6903,0.421052631578947
3919,6903,0.421052631578947
5309,6903,0.421052631578947
5403,6903,0.421052631578947
5910,6903,0.421052631578947
6809,7005,0.421052631578947
4808,7019,0.421052631578947
2914,7020,0.421052631578947
7116,7117,0.421052631578947
3921,7210,0.421052631578947
3921,7212,0.421052631578947
3921,7215,0.421052631578947
3925,7215,0.421052631578947
2923,7220,0.421052631578947
2914,7222,0.421052631578947
4908,7222,0.421052631578947
1206,7224,0.421052631578947
2706,7224,0.421052631578947
2849,7224,0.421052631578947
3921,7307,0.421052631578947
4006,7412,0.421052631578947
6903,7413,0.421052631578947
6903,7415,0.421052631578947
5107,7418,0.421052631578947
5210,7418,0.421052631578947
5211,7418,0.421052631578947
5309,7418,0.421052631578947
5407,7418,0.421052631578947
5510,7418,0.421052631578947
5516,7418,0.421052631578947
5705,7418,0.421052631578947
5801,7418,0.421052631578947
3921,7608,0.421052631578947
2832,7609,0.421052631578947
2914,7609,0.421052631578947
3921,7611,0.421052631578947
2803,7614,0.421052631578947
7303,7614,0.421052631578947
0401,7616,0.421052631578947
3921,7616,0.421052631578947
1210,7904,0.421052631578947
7220,7904,0.421052631578947
6903,8101,0.421052631578947
7011,8101,0.421052631578947
7904,8106,0.421052631578947
3925,8302,0.421052631578947
6112,8309,0.421052631578947
3921,8311,0.421052631578947
2914,8408,0.421052631578947
4006,8408,0.421052631578947
3002,8416,0.421052631578947
3505,8416,0.421052631578947
4812,8416,0.421052631578947
4906,8416,0.421052631578947
5109,8416,0.421052631578947
6903,8416,0.421052631578947
7222,8416,0.421052631578947
7224,8416,0.421052631578947
7229,8416,0.421052631578947
7412,8416,0.421052631578947
4006,8417,0.421052631578947
2914,8420,0.421052631578947
4808,8421,0.421052631578947
3925,8428,0.421052631578947
0401,8432,0.421052631578947
3921,8432,0.421052631578947
4808,8432,0.421052631578947
0401,8438,0.421052631578947
3921,8438,0.421052631578947
3925,8438,0.421052631578947
2923,8439,0.421052631578947
2914,8441,0.421052631578947
2823,8448,0.421052631578947
2914,8448,0.421052631578947
2918,8448,0.421052631578947
2921,8448,0.421052631578947
2940,8448,0.421052631578947
3704,8448,0.421052631578947
3819,8448,0.421052631578947
7222,8448,0.421052631578947
7609,8448,0.421052631578947
8415,8451,0.421052631578947
8416,8451,0.421052631578947
4810,8453,0.421052631578947
6903,8455,0.421052631578947
8416,8455,0.421052631578947
8416,8467,0.421052631578947
7418,8472,0.421052631578947
4908,8477,0.421052631578947
8448,8477,0.421052631578947
2914,8479,0.421052631578947
8443,8479,0.421052631578947
3925,8501,0.421052631578947
2912,8514,0.421052631578947
2931,8514,0.421052631578947
2940,8514,0.421052631578947
3002,8514,0.421052631578947
3810,8514,0.421052631578947
3910,8514,0.421052631578947
3913,8514,0.421052631578947
3919,8514,0.421052631578947
5006,8514,0.421052631578947
6814,8514,0.421052631578947
7220,8514,0.421052631578947
7221,8514,0.421052631578947
7222,8514,0.421052631578947
7223,8514,0.421052631578947
7224,8514,0.421052631578947
7226,8514,0.421052631578947
7229,8514,0.421052631578947
7415,8514,0.421052631578947
8416,8514,0.421052631578947
8439,8514,0.421052631578947
8448,8514,0.421052631578947
8451,8514,0.421052631578947
8456,8514,0.421052631578947
8458,8514,0.421052631578947
8475,8514,0.421052631578947
8477,8514,0.421052631578947
3925,8516,0.421052631578947
8472,8529,0.421052631578947
8443,8532,0.421052631578947
3505,8540,0.421052631578947
8443,8542,0.421052631578947
2914,8543,0.421052631578947
8443,8543,0.421052631578947
3213,8545,0.421052631578947
1206,8546,0.421052631578947
2803,8546,0.421052631578947
3704,8546,0.421052631578947
4416,8546,0.421052631578947
6903,8546,0.421052631578947
7413,8546,0.421052631578947
8439,8546,0.421052631578947
8529,8548,0.421052631578947
8532,8548,0.421052631578947
8534,8548,0.421052631578947
8541,8548,0.421052631578947
1206,8601,0.421052631578947
3925,8607,0.421052631578947
6903,8707,0.421052631578947
8448,8707,0.421052631578947
6112,8712,0.421052631578947
3921,8716,0.421052631578947
2914,9002,0.421052631578947
7117,9004,0.421052631578947
8443,9012,0.421052631578947
3810,9013,0.421052631578947
5909,9013,0.421052631578947
7020,9013,0.421052631578947
3505,9017,0.421052631578947
8514,9022,0.421052631578947
3913,9023,0.421052631578947
5909,9023,0.421052631578947
8416,9024,0.421052631578947
8448,9113,0.421052631578947
9003,9113,0.421052631578947
8443,9201,0.421052631578947
8416,9304,0.421052631578947
8453,9304,0.421052631578947
0401,9403,0.421052631578947
6903,9504,0.421052631578947
6114,9507,0.421052631578947
5211,9606,0.421052631578947
8448,9608,0.421052631578947
2523,XXXX,0.421052631578947
0401,1904,0.42
1209,1904,0.42
1102,2007,0.42
0102,2103,0.42
0710,2103,0.42
2102,2103,0.42
1601,2203,0.42
2103,2203,0.42
0105,2309,0.42
0403,2309,0.42
1704,2309,0.42
2103,3210,0.42
2203,3210,0.42
2309,3210,0.42
2005,3301,0.42
2309,3814,0.42
1904,3921,0.42
2103,4808,0.42
2309,4808,0.42
2103,4822,0.42
2103,4901,0.42
0711,6106,0.42
6106,6202,0.42
3301,6204,0.42
1904,6401,0.42
1102,7306,0.42
1904,7306,0.42
1904,7309,0.42
2309,7610,0.42
1904,9404,0.42
2103,9406,0.42
1101,1102,0.419354838709677
0404,1107,0.419354838709677
0408,1108,0.419354838709677
1107,1514,0.419354838709677
1108,1702,0.419354838709677
1904,2009,0.419354838709677
2009,2103,0.419354838709677
1902,2106,0.419354838709677
2104,2106,0.419354838709677
1101,2203,0.419354838709677
2106,2203,0.419354838709677
0201,2207,0.419354838709677
1005,2207,0.419354838709677
1501,2207,0.419354838709677
1702,2207,0.419354838709677
2106,2208,0.419354838709677
1108,2308,0.419354838709677
1108,2707,0.419354838709677
2106,3004,0.419354838709677
3211,3215,0.419354838709677
2209,3822,0.419354838709677
0707,3922,0.419354838709677
0809,3922,0.419354838709677
1107,3922,0.419354838709677
1501,3922,0.419354838709677
3606,3922,0.419354838709677
3816,3922,0.419354838709677
3922,4005,0.419354838709677
1108,4008,0.419354838709677
3922,4010,0.419354838709677
0208,4011,0.419354838709677
4008,4011,0.419354838709677
0408,4410,0.419354838709677
1107,4410,0.419354838709677
1108,4410,0.419354838709677
1205,4410,0.419354838709677
1206,4410,0.419354838709677
2707,4410,0.419354838709677
4006,4410,0.419354838709677
4410,4416,0.419354838709677
1108,4421,0.419354838709677
4410,4421,0.419354838709677
3922,4803,0.419354838709677
2106,4808,0.419354838709677
1107,4811,0.419354838709677
4410,4811,0.419354838709677
3922,4817,0.419354838709677
4011,4817,0.419354838709677
4410,4817,0.419354838709677
4802,4817,0.419354838709677
1107,4902,0.419354838709677
3922,4902,0.419354838709677
4011,5204,0.419354838709677
4817,5401,0.419354838709677
4011,5402,0.419354838709677
4011,5404,0.419354838709677
3922,5509,0.419354838709677
5208,5509,0.419354838709677
5509,5515,0.419354838709677
4011,5603,0.419354838709677
3922,5609,0.419354838709677
5509,5806,0.419354838709677
4011,5902,0.419354838709677
4011,5911,0.419354838709677
4410,5911,0.419354838709677
5509,6108,0.419354838709677
0704,6113,0.419354838709677
2518,6113,0.419354838709677
4817,6113,0.419354838709677
5609,6113,0.419354838709677
0704,6202,0.419354838709677
6113,6212,0.419354838709677
6202,6212,0.419354838709677
1108,6216,0.419354838709677
6113,6404,0.419354838709677
6202,6404,0.419354838709677
0704,6406,0.419354838709677
4205,6406,0.419354838709677
5509,6406,0.419354838709677
6304,6406,0.419354838709677
6402,6406,0.419354838709677
6406,6802,0.419354838709677
4421,6806,0.419354838709677
0808,6807,0.419354838709677
3901,6807,0.419354838709677
3902,6807,0.419354838709677
4008,6807,0.419354838709677
4902,6807,0.419354838709677
3922,6905,0.419354838709677
4011,6905,0.419354838709677
4817,6905,0.419354838709677
2002,6907,0.419354838709677
4803,6907,0.419354838709677
3922,6912,0.419354838709677
4817,6912,0.419354838709677
1101,7010,0.419354838709677
1108,7208,0.419354838709677
4410,7208,0.419354838709677
6807,7208,0.419354838709677
4817,7211,0.419354838709677
2009,7214,0.419354838709677
3922,7301,0.419354838709677
3005,7307,0.419354838709677
4008,7307,0.419354838709677
4902,7307,0.419354838709677
5602,7307,0.419354838709677
5603,7307,0.419354838709677
1101,7309,0.419354838709677
2106,7309,0.419354838709677
4011,7312,0.419354838709677
2106,7314,0.419354838709677
2839,7317,0.419354838709677
6907,7317,0.419354838709677
7215,7317,0.419354838709677
4817,7320,0.419354838709677
4410,7322,0.419354838709677
1108,7407,0.419354838709677
4817,7419,0.419354838709677
6807,7606,0.419354838709677
4421,7608,0.419354838709677
4421,7616,0.419354838709677
6406,7616,0.419354838709677
3922,7907,0.419354838709677
3922,8301,0.419354838709677
4410,8302,0.419354838709677
2806,8311,0.419354838709677
3506,8311,0.419354838709677
3809,8311,0.419354838709677
3820,8311,0.419354838709677
4008,8311,0.419354838709677
4009,8311,0.419354838709677
4817,8311,0.419354838709677
5509,8311,0.419354838709677
5809,8311,0.419354838709677
6506,8311,0.419354838709677
6806,8311,0.419354838709677
7208,8311,0.419354838709677
3922,8402,0.419354838709677
7307,8404,0.419354838709677
8311,8404,0.419354838709677
2707,8405,0.419354838709677
4902,8405,0.419354838709677
7806,8405,0.419354838709677
8404,8405,0.419354838709677
3922,8412,0.419354838709677
3922,8413,0.419354838709677
3922,8416,0.419354838709677
3922,8417,0.419354838709677
4011,8418,0.419354838709677
4817,8418,0.419354838709677
0404,8419,0.419354838709677
2707,8419,0.419354838709677
3002,8419,0.419354838709677
3006,8419,0.419354838709677
3203,8419,0.419354838709677
3215,8419,0.419354838709677
3506,8419,0.419354838709677
3809,8419,0.419354838709677
3816,8419,0.419354838709677
3914,8419,0.419354838709677
4811,8419,0.419354838709677
4817,8419,0.419354838709677
5602,8419,0.419354838709677
6804,8419,0.419354838709677
7212,8419,0.419354838709677
7608,8419,0.419354838709677
8002,8419,0.419354838709677
8207,8419,0.419354838709677
8403,8419,0.419354838709677
8405,8419,0.419354838709677
8406,8419,0.419354838709677
8408,8419,0.419354838709677
8418,8419,0.419354838709677
3922,8421,0.419354838709677
7307,8422,0.419354838709677
3922,8424,0.419354838709677
7307,8424,0.419354838709677
3922,8425,0.419354838709677
3922,8426,0.419354838709677
8419,8426,0.419354838709677
3215,8428,0.419354838709677
4011,8428,0.419354838709677
1107,8432,0.419354838709677
4817,8432,0.419354838709677
8311,8432,0.419354838709677
8405,8432,0.419354838709677
7307,8433,0.419354838709677
8419,8433,0.419354838709677
3922,8434,0.419354838709677
5509,8450,0.419354838709677
8311,8450,0.419354838709677
7307,8451,0.419354838709677
8419,8462,0.419354838709677
3215,8464,0.419354838709677
3922,8465,0.419354838709677
3922,8466,0.419354838709677
7307,8466,0.419354838709677
3922,8476,0.419354838709677
7307,8481,0.419354838709677
3922,8483,0.419354838709677
7307,8485,0.419354838709677
8311,8514,0.419354838709677
7616,8528,0.419354838709677
8516,8528,0.419354838709677
1107,8530,0.419354838709677
4410,8530,0.419354838709677
8419,8539,0.419354838709677
4421,8606,0.419354838709677
3603,8607,0.419354838709677
7307,8607,0.419354838709677
3922,8608,0.419354838709677
3922,8701,0.419354838709677
2707,8703,0.419354838709677
4005,8703,0.419354838709677
4010,8703,0.419354838709677
5911,8703,0.419354838709677
8412,8703,0.419354838709677
8414,8703,0.419354838709677
8419,8703,0.419354838709677
8516,8703,0.419354838709677
8530,8703,0.419354838709677
3922,8705,0.419354838709677
8424,8705,0.419354838709677
8425,8705,0.419354838709677
8428,8705,0.419354838709677
8432,8705,0.419354838709677
8433,8705,0.419354838709677
8485,8705,0.419354838709677
8311,8708,0.419354838709677
4011,8712,0.419354838709677
6113,8712,0.419354838709677
8311,8716,0.419354838709677
8419,8801,0.419354838709677
3215,9021,0.419354838709677
8419,9021,0.419354838709677
8405,9025,0.419354838709677
8419,9025,0.419354838709677
3215,9027,0.419354838709677
3922,9028,0.419354838709677
8528,9028,0.419354838709677
8419,9031,0.419354838709677
3005,9033,0.419354838709677
3926,9033,0.419354838709677
8432,9033,0.419354838709677
8535,9033,0.419354838709677
6202,9401,0.419354838709677
3922,9604,0.419354838709677
0409,0709,0.418604651162791
0703,0709,0.418604651162791
0409,0710,0.418604651162791
0709,0805,0.418604651162791
0904,1404,0.418604651162791
0409,1602,0.418604651162791
0709,1806,0.418604651162791
0709,1901,0.418604651162791
0401,2102,0.418604651162791
0409,2102,0.418604651162791
0709,2102,0.418604651162791
1008,2102,0.418604651162791
0709,2104,0.418604651162791
1008,2306,0.418604651162791
2102,3921,0.418604651162791
2102,3925,0.418604651162791
0105,4101,0.418604651162791
2102,4408,0.418604651162791
2102,4410,0.418604651162791
2102,4411,0.418604651162791
4404,4412,0.418604651162791
4411,4412,0.418604651162791
0401,4418,0.418604651162791
2104,4418,0.418604651162791
3922,4418,0.418604651162791
4410,4418,0.418604651162791
4413,4418,0.418604651162791
4417,4418,0.418604651162791
4412,4421,0.418604651162791
0409,4822,0.418604651162791
0105,4901,0.418604651162791
0401,4901,0.418604651162791
0709,4901,0.418604651162791
2001,4901,0.418604651162791
3303,4901,0.418604651162791
3922,4901,0.418604651162791
4418,4901,0.418604651162791
4823,4901,0.418604651162791
2102,4911,0.418604651162791
0409,6104,0.418604651162791
0904,6111,0.418604651162791
0709,6112,0.418604651162791
0904,6114,0.418604651162791
0409,6204,0.418604651162791
0604,6204,0.418604651162791
0709,6204,0.418604651162791
2102,6204,0.418604651162791
5204,6204,0.418604651162791
0409,6207,0.418604651162791
0904,6207,0.418604651162791
6204,6304,0.418604651162791
4901,6401,0.418604651162791
2102,6809,0.418604651162791
4418,7008,0.418604651162791
2201,7308,0.418604651162791
4016,7308,0.418604651162791
4421,7308,0.418604651162791
4808,7308,0.418604651162791
4817,7308,0.418604651162791
4820,7308,0.418604651162791
7212,7308,0.418604651162791
7216,7308,0.418604651162791
0709,7604,0.418604651162791
4901,7604,0.418604651162791
7308,7606,0.418604651162791
7308,7608,0.418604651162791
3920,7610,0.418604651162791
4016,7610,0.418604651162791
4421,7610,0.418604651162791
4823,7610,0.418604651162791
4910,7610,0.418604651162791
6115,7610,0.418604651162791
6401,7610,0.418604651162791
6806,7610,0.418604651162791
